density,avg_speed,flow_conflict,reverse_flow_detected,capacity_ratio,surge_score,risk_score
2.430032569036433,1.0145001421300188,0,0,0.48600651380728654,0.70096913145912,32.95628810754178
0.9001965350030644,1.346685498508488,0,0,0.18003930700061288,0.9866395785011755,24.591135788261
2.558489376658662,1.0294806842078084,1,1,0.5116978753317324,0.7533781852589416,67.30057149319347
2.5694277204200366,0.7717598267098208,1,0,0.5138855440840073,0.49262510429085915,51.65549972947384
0.5624450462208048,1.3216746817418106,0,0,0.11248900924416097,0.6492103021160636,13.482487913143334
4.603246835959828,0.5267006147928703,0,0,0.9206493671919656,0.8685991281894603,90.0
1.7297771118569896,1.1250212485529727,1,0,0.3459554223713979,0.5538542844013208,44.3502712744526
5.831163945905044,0.39920483570626664,0,0,1.0,0.6275580800840634,90.0
3.7137287155770515,0.6741051277226878,0,0,0.7427457431154103,0.1881211597237613,32.723154910820185
3.050341227169902,0.9115329623440597,0,1,0.6100682454339804,0.9862107444796029,68.90502445739929
4.339889427108599,0.3922078046709707,1,0,0.8679778854217197,0.1626169393448913,90.0
5.510099514716133,0.34713514808480794,0,1,1.0,0.8660638895004084,100.0
0.7487026855840417,1.3293965199081583,1,1,0.14974053711680835,0.15041689110352818,46.36828740969237
3.7677189344367434,0.6983756103086327,1,0,0.7535437868873487,0.4686931597949703,53.05877591065531
2.7815072628571587,0.8793781090443167,1,0,0.5563014525714317,0.9997176732861306,54.24437610610137
5.981502603906479,0.3053680929752862,1,0,1.0,0.24734810174319766,90.0
2.9779927442055145,0.7353543870314383,0,0,0.5955985488411029,0.3581627180328405,28.360357219832025
1.1245667570979596,1.271982008325098,0,0,0.22491335141959193,0.8521815003185401,28.84428548898477
3.5354876132596704,0.8043191128070387,0,0,0.707097522651934,0.028782676313338973,25.844505967550376
4.6532549062049045,0.5954075345456793,0,0,0.9306509812409809,0.014544665667881929,90.0
2.4282315734362836,0.8273192055427722,0,1,0.4856463146872567,0.34825546702330035,47.99880818733074
3.3269421903789596,0.729135558433209,0,0,0.665388438075792,0.9495206236576421,42.86918725097389
1.3089041451097088,1.2108636273850693,0,0,0.2617808290219418,0.980032575285477,27.04843936383542
3.209399516960783,0.8837463210524694,0,0,0.6418799033921566,0.12887972191064923,18.63420940540123
1.2042521142677485,1.1469643824733264,0,0,0.24085042285354968,0.47396164026287235,17.489882503510497
4.17156756186565,0.5465204587343037,0,0,0.8343135123731299,0.2785903390319586,31.477142626664513
1.4735576635221075,1.0610902044865345,0,0,0.2947115327044215,0.6903948286293653,19.904694778442064
0.7162167691260442,1.3835994300475134,0,0,0.14324335382520884,0.9208724005318132,23.645143682162807
0.8359287792017507,1.3842040097436557,0,0,0.16718575584035014,0.2093493233367103,6.510286414320699
2.537596565352601,1.1316600950944755,0,0,0.5075193130705202,0.7474709381337565,27.732342971005785
0.7017576158982884,1.4137254918926827,1,0,0.14035152317965768,0.5321134852653157,28.942262207081587
1.0894460623687683,1.3822248590943755,0,0,0.21788921247375365,0.37728416310462265,3.4583966556967987
0.610391587777495,1.2808128400532237,0,0,0.122078317555499,0.890527280739895,15.013156941088825
3.7647584945472676,0.7561796109233143,0,0,0.7529516989094536,0.5371065418185478,37.02444463445038
3.727626149114835,0.6446818824848543,0,0,0.745525229822967,0.3630822963986351,37.86777022163849
4.052544827323807,0.45533793156729396,1,0,0.8105089654647614,0.23722679173599448,55.69135397954847
1.0598035994122206,1.2301944159028013,0,0,0.2119607198824441,0.2850951686938471,9.191081005275649
1.4535547741211516,0.9799971879603695,1,0,0.2907109548242303,0.39785559904574164,38.881286210754865
5.832087383014529,0.23592672651758306,0,0,1.0,0.668643219924431,90.0
5.611567940201722,0.4289206923302057,0,0,1.0,0.18704374855752337,90.0
2.2802358002233403,1.0207287119338018,0,0,0.45604716004466805,0.6106200424416326,14.157131860349065
2.0874680428214067,0.9496256922921,0,0,0.41749360856428136,0.05182353682242691,16.460600014899295
2.351323530066563,0.9345513290736454,0,0,0.4702647060133126,0.5956387406078443,28.434850198125044
3.093669037025871,0.6777733567869569,1,0,0.6187338074051743,0.9650269106665126,52.000570643041605
1.183634729170496,1.2531787023337209,0,0,0.2367269458340992,0.741120649290059,19.759828520126955
3.6596021224895154,0.6852994595030586,0,0,0.7319204244979031,0.1636559428657045,28.526971841264096
1.4034618886204613,1.2347170367406008,0,0,0.2806923777240923,0.8772005408131083,27.121925040862244
2.6584480908244945,0.8951316119326503,0,0,0.5316896181648989,0.3013778741641421,28.334014480882793
4.611851590969382,0.35897249504725387,1,0,0.9223703181938763,0.5435528611139886,90.0
5.4855966103050084,0.2223834703794594,1,0,1.0,0.3349056146570861,90.0
1.2659963996486299,1.26223104138419,0,0,0.25319927992972596,0.7885972112245307,25.680241186835264
1.3342118385301314,1.1191621605398934,0,0,0.26684236770602626,0.5698896848713165,14.61982238573709
4.693522771573798,0.439622851551928,1,0,0.9387045543147596,0.8464522917345182,90.0
1.2011876428259032,1.3386967156862688,0,0,0.24023752856518063,0.7222525683930663,17.463551792694755
4.460200951003409,0.629628056482538,0,0,0.8920401902006818,0.34569599350391944,90.0
1.4987874424078411,1.183914298956744,0,0,0.29975748848156825,0.9472833396118153,28.043023784431732
1.343432717138441,1.2188872695739774,0,0,0.2686865434276882,0.8721239089441515,33.06017398772556
5.626650553659868,0.4047099676777153,1,0,1.0,0.15253904291426135,90.0
3.6695859809174722,0.5853754715741802,0,1,0.7339171961834945,0.9255685129067763,87.1179420085209
2.9796165427227264,1.047579648739999,0,0,0.5959233085445452,0.3351972416459009,27.98108509217877
4.915693967289063,0.4867270463188276,1,0,0.9831387934578126,0.3469532018962277,90.0
4.556256864603616,0.3774022883767562,0,0,0.9112513729207231,0.1763869865062233,90.0
3.2410227500671387,0.8513301237940987,0,0,0.6482045500134277,0.6322642879195304,31.54226799580512
0.572019511235835,1.292780333884485,1,0,0.11440390224716701,0.41462412372702373,32.290175669148695
0.9694231744325412,1.2867828310294147,0,0,0.19388463488650826,0.7499604703991778,18.668393200828927
1.6544807620257216,1.1268267107956993,0,0,0.3308961524051443,0.47206694510999925,19.28251600521211
3.6066262329443903,0.8176288102754572,0,0,0.7213252465888781,0.5596403313082179,23.003583172036514
1.353821352618919,1.2253466835573155,1,0,0.27076427052378377,0.27074467314355377,32.51863449199628
4.041997487814587,0.5818092749821505,0,0,0.8083994975629174,0.6589239419101514,37.89948225170234
0.6490279587691592,1.3008562407940225,0,0,0.12980559175383183,0.10410858198457384,3.1915638413611775
4.8995384695525415,0.4621397382520914,0,0,0.9799076939105082,0.24317219099945409,90.0
4.472468125206126,0.5348291728670593,0,0,0.8944936250412251,0.20498429541582097,90.0
2.1123125164355727,0.9017089126187019,1,0,0.42246250328711454,0.34181735169787597,46.97219562756802
1.9268288838721086,1.181358966210709,0,0,0.38536577677442174,0.4094116521912404,12.616548782220505
3.536259494685891,0.5817453578690508,1,0,0.7072518989371782,0.14011317576645255,44.675825159462384
5.27657386743852,0.4168995643773443,0,0,1.0,0.022469308320117398,90.0
1.9777254766172034,1.2373195582188612,0,0,0.3955450953234407,0.8349302367992991,29.057061025964998
5.914211993869537,0.09579757096811593,0,0,1.0,0.914298806560499,90.0
1.1476309558957762,1.117153750824823,0,0,0.22952619117915524,0.8297418037072016,22.68699836811646
1.6353169946833177,1.2698729367829404,0,0,0.32706339893666353,0.9144119459249598,31.44537669270218
2.8032378869064023,0.9139767811859332,0,0,0.5606475773812805,0.7380336164263704,21.21428381680258
0.9553926735881956,1.1750644144378892,0,0,0.1910785347176391,0.35567271646494913,14.346927501555548
4.454752478513351,0.5658718114631969,0,0,0.8909504957026702,0.936829739324758,90.0
4.529146534656377,0.5521931115221058,0,0,0.9058293069312754,0.5968428489168892,90.0
2.3383413994932845,0.9573910534235102,0,0,0.4676682798986569,0.49549131620619846,24.770841241996045
4.286213180352548,0.432396914908306,1,0,0.8572426360705097,0.6946964708544268,90.0
1.9967982547647949,0.9196750296420619,0,1,0.399359650952959,0.1368186309189614,40.606408057603666
5.726305446014413,0.1346649707458368,0,0,1.0,0.7322248864095612,90.0
4.936086313237974,0.5169625001600138,1,0,0.9872172626475948,0.4894249636431405,90.0
1.7166519300078122,1.1878153541693643,0,0,0.34333038600156246,0.29734900737255077,17.012189237626945
5.584179074570917,0.3618061585972096,1,0,1.0,0.8289154741506773,90.0
0.7035419909352094,1.2328079682050972,0,0,0.1407083981870419,0.6962887758781398,17.373258948787942
2.3693123007243635,0.9578691135808964,0,0,0.4738624601448727,0.7907231648389635,28.98597246093375
2.2531387661263844,1.0737306733858665,0,0,0.4506277532252769,0.02440078155653802,17.27011190781363
5.285543806455115,0.3942523297963105,0,1,1.0,0.35071181545171015,90.0
4.719535589121198,0.42091356419333864,0,0,0.9439071178242395,0.9840834691992951,90.0
4.72550377625485,0.32584354321327447,0,0,0.94510075525097,0.11047411313139466,90.0
2.450421867024271,0.8804179178079806,0,0,0.4900843734048542,0.01787393473341381,13.217414258858355
5.932473143548173,0.05,0,0,1.0,0.9499611839502253,90.0
4.824897579285536,0.4252646883054528,1,1,0.9649795158571072,0.4674015112498697,97.48296635167696
3.8737626406588923,0.7411404522057345,0,0,0.7747525281317784,0.17652803200550826,36.248693195845725
1.7126741498859643,1.1676418323696405,0,0,0.34253482997719287,0.9691026301408113,24.033776515620787
5.360822367298841,0.29074713772412936,0,0,1.0,0.15389590633985506,90.0
4.987082187448398,0.34642505985496985,0,0,0.9974164374896797,0.5800862078378112,90.0
1.0031776056876518,1.2502981247407676,0,0,0.20063552113753036,0.9556514982297534,23.692217217885023
5.241701894959978,0.39030551133195207,0,0,1.0,0.4084532130706987,90.0
2.549786843567727,1.0097749613398344,0,0,0.5099573687135454,0.22018320194981134,17.34852076859995
4.257923200127777,0.2847921896710823,0,0,0.8515846400255555,0.34780920790219305,90.0
4.22908883907485,0.4384487539904086,1,0,0.8458177678149699,0.6584518346584255,61.33059360399049
5.178199510018331,0.3932455152471975,1,0,1.0,0.6801407717603004,90.0
3.902362580183514,0.5895449263673326,1,0,0.7804725160367028,0.029247283034559146,49.67749573644598
5.041992128106195,0.3611358623288535,0,0,1.0,0.8179670241190622,90.0
5.07673797876758,0.36506055286558575,0,0,1.0,0.9811861780274235,90.0
3.974974398591676,0.6857699738360432,0,0,0.7949948797183353,0.10698063882695841,24.028536724774806
4.685653463761154,0.5121980263562935,0,0,0.9371306927522308,0.9320281055100175,90.0
1.063803503948736,1.2800068955225188,0,0,0.21276070078974718,0.7081720886452816,19.703255250830082
0.8704283080782443,1.1637090601443296,0,0,0.17408566161564887,0.8715368061523763,23.026110093086274
5.854189330475683,0.2414465286383952,0,0,1.0,0.32361021914954125,90.0
3.1875375472256615,0.8573116281970002,0,0,0.6375075094451323,0.9971245001577111,41.58990633423396
2.843997162297851,0.7759310740352076,0,0,0.5687994324595702,0.2207696127887604,22.50856304196674
0.9530957508871348,1.3800671899589783,0,1,0.19061915017742698,0.15105789178090023,34.1797139316923
2.8778414057343107,0.8577076667138142,0,0,0.5755682811468621,0.27421520234867003,26.791187884584524
5.911877063779055,0.27121812906943515,0,0,1.0,0.03113408288451136,90.0
4.0841675395673676,0.6775233617177892,0,1,0.8168335079134735,0.18552551570312115,70.00015219930788
5.277427423755859,0.3955832100736807,1,0,1.0,0.6262203216314154,90.0
1.2218468272531315,1.3311298394033138,0,0,0.24436936545062632,0.12518579220255044,12.396332941888165
4.270609079759343,0.45180430671507643,0,0,0.8541218159518685,0.5819714019143988,90.0
1.979463724393037,1.0137495778100634,0,0,0.3958927448786074,0.07244688779455888,18.925958334395066
2.6587145602367666,1.1128651537297243,0,0,0.5317429120473534,0.8601223971892046,29.529373167466296
4.789180438913424,0.4444461452711964,0,0,0.9578360877826848,0.9866625932671464,90.0
1.2837254859583227,1.4097424956360056,0,0,0.25674509719166455,0.00977084741918366,9.042228755216735
2.2955371953419554,0.9248763235868354,0,0,0.4591074390683911,0.07857849715502074,17.39807875739075
2.683078019108778,0.9253556585957995,0,0,0.5366156038217557,0.2001502442448101,17.533268687769194
1.4211542024248836,1.209386920454386,0,0,0.2842308404849767,0.9362122462436898,20.7970818482048
0.7858420600830982,1.472073156712508,1,0,0.15716841201661963,0.8017280830697918,38.95851858139564
2.3669760589854336,0.9884279363204417,1,0,0.4733952117970867,0.643577695196525,50.02307972484124
3.3952146351486228,0.7234910509215245,0,0,0.6790429270297246,0.15954468011318834,26.977870232101168
5.294809616257109,0.2526157846738233,0,0,1.0,0.498195716453139,90.0
3.554499530156972,0.6433530307538183,1,1,0.7108999060313944,0.6503256863469369,97.64968504781181
1.5974834801102982,1.1083731770802043,0,0,0.31949669602205966,0.4626229567393163,18.968108593383405
5.275498779746093,0.4140205952021491,0,0,1.0,0.3710387629846027,90.0
5.932072600548318,0.06999947896773219,0,0,1.0,0.8734232380816606,90.0
5.453860252061922,0.16951456210301846,0,1,1.0,0.21066218900566658,90.0
3.9263162095991553,0.7463547133185002,0,0,0.7852632419198311,0.909032520665641,44.22776566020786
1.4882570987863308,1.1984874484754828,0,0,0.29765141975726617,0.8707499012725114,22.313088294618023
2.94917890251466,0.6724265260616386,0,0,0.5898357805029321,0.3910815366517607,27.451274682797838
5.831767772844081,0.2815945399591888,0,0,1.0,0.13087366071834983,90.0
5.834015747931996,0.09204464341576911,0,0,1.0,0.5197739485560177,90.0
2.3535174703720747,0.9614861211117256,0,0,0.4707034940744149,0.7067772168854458,32.011028231390355
1.4187304934552243,1.2556456122386535,0,0,0.28374609869104483,0.8056701529500532,26.906169407984887
3.719449004182137,0.657456542125054,0,0,0.7438898008364274,0.05708685608931485,28.411350618375177
3.4214324040056763,0.7368115932971713,1,0,0.6842864808011353,0.5072348086883924,47.4187295002371
0.7286507247771565,1.3508442480387266,1,0,0.1457301449554313,0.5155960285792502,34.644635069414186
3.188656191413061,0.7288049367661252,0,0,0.6377312382826121,0.7046807627366467,34.504364874357435
1.610193986676216,1.1678828551388267,0,0,0.3220387973352432,0.1771497894473859,11.325750599063943
4.309442737243905,0.5494515869606145,0,0,0.861888547448781,0.5706097466388297,90.0
0.6671288283326027,1.369036936980618,0,0,0.13342576566652053,0.6588854702326572,16.350097591497057
2.666254231097872,0.8516938033651179,0,1,0.5332508462195744,0.04821203886055603,40.573473479298144
5.874458013217245,0.2880306429544475,0,0,1.0,0.7384492092513265,90.0
5.331835587157413,0.19221333923973205,0,0,1.0,0.7622851347766157,90.0
4.88797506872249,0.5278260071510821,0,0,0.977595013744498,0.0057586604981215705,90.0
2.285222064451487,0.8950093391457628,0,0,0.4570444128902974,0.44869362262253065,16.15199592814614
1.806492719808801,0.9991199757503713,0,0,0.3612985439617602,0.6682127985550163,20.264745164973405
3.90719690305288,0.4604890230838913,1,0,0.7814393806105759,0.47918187762973097,51.80613716441162
0.6410313619353962,1.2664335623700569,0,0,0.12820627238707924,0.5336025467268785,6.360074325401569
3.8434780103639454,0.7088326837612725,0,1,0.7686956020727891,0.01823258267636163,69.47970948267076
1.5767789212595036,1.132893782282832,1,0,0.3153557842519007,0.9344360268055143,46.62233096970271
2.433924779817989,0.9618416262873452,0,0,0.48678495596359783,0.3072899649262866,17.845430200213283
4.9166424380796485,0.26537041073568846,0,0,0.9833284876159297,0.27262400073353377,90.0
2.774520058389433,0.8788641388857239,0,0,0.5549040116778866,0.5251633836670602,26.66219565134509
4.39975443947338,0.544892119875764,0,1,0.879950887894676,0.4835456467199247,90.0
4.932959023763369,0.36843195435652504,0,1,0.9865918047526738,0.6016118201463312,90.0
5.005538726847346,0.37606613522298105,0,0,1.0,0.4110284698067047,90.0
5.119237165766962,0.3517419656508338,0,0,1.0,0.2748060355481361,90.0
5.024378751825231,0.5402025183343415,0,0,1.0,0.4517676787372291,90.0
3.7263465474651074,0.7221527793379091,1,0,0.7452693094930215,0.09571455552016173,44.58050250714699
0.6300122232548502,1.4593640658940243,0,0,0.12600244465097005,0.39090599590551467,16.767261750562852
3.7696198435239516,0.6958343139491184,0,0,0.7539239687047903,0.4043187681042921,32.44378523655131
2.855097882090881,0.9499891822169744,1,0,0.5710195764181762,0.10410964938416634,45.96352646133208
4.483863494208077,0.38370635979696355,0,0,0.8967726988416154,0.8941908746641183,90.0
1.555270285953086,1.0697781944633862,0,0,0.3110540571906172,0.5190597909082704,15.827594366253503
0.871869099757182,1.2584433340129086,0,0,0.1743738199514364,0.6508773690471942,18.671736493365078
3.431267826032344,0.6513128177239791,0,1,0.6862535652064687,0.6618391898493786,69.01259022484666
3.5678087955351367,0.6942421800271721,0,0,0.7135617591070273,0.9576252845053802,46.2463762052017
1.464166182967128,1.0986280486562157,0,0,0.2928332365934256,0.45037093625818514,19.522381664189822
4.658898308923853,0.5801631300082642,0,1,0.9317796617847707,0.23464208185545354,90.0
2.6962375369511946,0.9126674823486058,1,0,0.539247507390239,0.6235856880027597,51.347760797566096
0.9901843766380913,1.2399618912505115,1,0,0.19803687532761827,0.7087446977429764,39.00916744430591
0.6988820928861916,1.2605983925061897,0,0,0.13977641857723833,0.9369578230310628,15.387557588523007
3.5459123239180697,0.6520513927908861,0,0,0.7091824647836139,0.5156794276964978,26.15250049206694
5.556655852679295,0.2976401636750655,1,0,1.0,0.9305952146439163,90.0
1.1400151883701186,1.2141096820579902,1,0,0.22800303767402372,0.8059254001176211,44.73419830930231
4.845167399688838,0.39349332726392855,0,0,0.9690334799377676,0.6949510889024617,90.0
2.4035484959578204,0.9752621961368,1,0,0.4807096991915641,0.8620144822726226,50.4370456459558
5.575164547823669,0.4706540103474074,0,0,1.0,0.5025660764634424,90.0
2.692646652747722,0.8778807041320691,0,0,0.5385293305495444,0.13516628915482276,16.906767842412016
5.797133113740456,0.26525132860201966,0,0,1.0,0.5061418628402441,90.0
2.917314287481006,0.8808548102293913,0,0,0.5834628574962012,0.6502010923981534,27.00108882300465
1.3361366922075646,1.1509565873173002,1,0,0.2672273384415129,0.6950352288585532,39.52785745352148
5.9102340889487746,0.15465657823716217,0,0,1.0,0.10104581101064669,90.0
4.306887379317725,0.5537397136537486,1,0,0.8613774758635451,0.6152194382310109,90.0
2.184394914326364,1.0593952776558326,0,0,0.4368789828652728,0.8866042152404667,37.74455590408224
2.973815568517274,0.8051919433955911,0,0,0.5947631137034548,0.733614380561402,27.136757271338535
4.731176915027369,0.4567498407817949,0,0,0.9462353830054738,0.2598132087450342,90.0
4.681594027171743,0.4787569644389462,0,0,0.9363188054343485,0.24120145759954148,90.0
5.867305652005296,0.12966425791545955,0,0,1.0,0.844357082739616,90.0
1.0394541943133453,1.175875280858245,0,0,0.20789083886266907,0.47601812936876653,14.2560972500987
2.5673855683017313,0.8651895445675296,0,0,0.5134771136603462,0.9553346865039283,23.196225241303033
4.827968624404123,0.5292330189941611,0,0,0.9655937248808246,0.8408715794259226,90.0
0.7113449192927874,1.3364367050348593,0,0,0.1422689838585575,0.8951177407065364,22.091578957593544
4.001683251919641,0.5683902097961444,0,0,0.8003366503839281,0.7374337687214856,39.74687006416075
3.3172205644697095,0.7518928468974442,0,0,0.6634441128939419,0.07208433599867337,24.66198034188121
0.8919120027089222,1.2395799407471055,0,0,0.17838240054178445,0.7746535311811819,23.058432286068392
4.137538360887279,0.5536287879967474,0,0,0.8275076721774559,0.7643726622217359,38.68414450893747
1.9577553557875222,1.1178643097894345,0,0,0.3915510711575044,0.12138641815940643,20.76971930817617
3.8825713242137665,0.6971693036453432,0,0,0.7765142648427533,0.9684887775943838,46.60383928231745
4.89292805410016,0.540005323304454,0,0,0.978585610820032,0.6564786073315027,90.0
1.2045266050141001,1.279549814158898,0,0,0.24090532100282003,0.432076882944196,14.071358845017459
2.916727443319487,0.9046753682990937,0,0,0.5833454886638975,0.19747048985993731,23.969946752042578
5.378086951150983,0.20957661634647762,1,0,1.0,0.846514338690278,90.0
5.55409593501755,0.3451039105648089,0,0,1.0,0.7284906771616132,90.0
4.770460955748486,0.3673944434951286,0,1,0.9540921911496971,0.9373880664971189,90.0
0.7374555468835642,1.3302100396827852,0,0,0.14749110937671284,0.2135113663106719,8.021286323973861
3.2821898112350594,0.8174737146549764,0,0,0.6564379622470119,0.50836054691628,33.49519135910073
2.136516482253513,1.1748763761974257,1,0,0.4273032964507026,0.761121537043158,48.866633859028504
1.3803939922501516,1.1762758785856138,0,0,0.2760787984500303,0.9918099513493635,24.461413272749613
1.0454795477296874,1.3730330974036238,0,0,0.2090959095459375,0.7330712960296748,16.62317843021076
3.8879199764309846,0.6034862812477315,0,0,0.7775839952861969,0.005229613542912737,22.85299049212218
4.685449180154516,0.35321265512753386,0,0,0.9370898360309032,0.8766507618282006,90.0
5.97983885694986,0.11906061414231106,0,0,1.0,0.5930443341867842,90.0
2.6533913399780613,1.0507412903992654,0,0,0.5306782679956122,0.3554930104413574,20.90251233734633
4.868085322023964,0.4435105499716128,0,0,0.9736170644047928,0.06485359448296835,90.0
3.689910830854722,0.8371248649908727,0,0,0.7379821661709445,0.8049889996807698,45.45066939555224
1.984013960705179,1.0629535047308818,0,0,0.3968027921410358,0.3342383186960608,24.151306992347692
4.816933374113072,0.5161007219221014,0,0,0.9633866748226143,0.14745252670628395,90.0
2.305060144851214,0.9254259197892335,0,0,0.46101202897024274,0.7356631142391898,26.629396145018216
5.990911312661223,0.19718733811152808,0,0,1.0,0.785651618080232,90.0
1.1508490500786301,1.3386059553980298,0,0,0.23016981001572603,0.5877693608621982,15.655588238796128
1.5146193922350164,1.0539177738612664,0,0,0.3029238784470033,0.8316970436757735,18.37990929371485
2.001889454850468,0.9079071326283138,1,0,0.40037789097009363,0.4296568127389351,41.13927182368688
5.30001637766531,0.3044899785462285,1,0,1.0,0.4829688720853552,90.0
1.2341398482876909,1.2449441433735626,0,0,0.24682796965753817,0.7295082286523967,18.067786160413952
4.710320944451103,0.49211167079437323,0,0,0.9420641888902207,0.6569551562671395,90.0
5.761380415959019,0.15438628678634597,0,1,1.0,0.2495461998495061,90.50303255202812
1.9957234937074704,1.0366343635454591,0,0,0.39914469874149405,0.4875711936733843,27.556051539925896
